user_id,signup_date,last_order_date,total_orders,total_spend,favorite_cuisine,last_platform_used,days_since_last_order,last_order_value,customer_lifetime_value,number_of_orders,number_of_users_referred
e6fe01cc-5553-431a-afd9-d09a8a74a19a,2024-12-01,2025-04-19,42,2636.83,Asian,iOS,158,56.14,4205.24,42,1
a1027a45-7e4e-4273-8ae1-9e7e1b6d8927,2024-04-05,2025-09-14,211,27057.19,Healthy,Android,10,137.59,41085.78,211,2
fd780916-aa84-4060-870d-eea0bb09e763,2025-02-17,2025-02-27,34,1371.43,Pizza,Web,209,41.9,2057.14,34,0
f3777cff-1987-458e-bbcb-4f32e3b52c1d,2025-08-18,2024-09-27,4,148.91,Indian,Web,362,42.77,223.37,4,0
81ec334f-c766-478e-b673-7d1619a1459d,2021-12-24,2025-05-12,49,4158.07,Asian,iOS,135,86.8,6737.1,49,2
afca225a-fc7c-4c3e-99dc-e8191841d873,2025-08-12,2025-02-11,31,1409.22,Healthy,Android,225,38.29,2363.84,31,1
b443cda3-4b80-48c6-8e31-66c3541acd27,2021-10-15,2025-01-15,28,2237.25,Italian,iOS,252,84.39,3605.87,28,1
afce0949-0dd1-4b5f-a399-c513ae960e3e,2025-08-13,2025-01-12,22,1152.39,Arabic,iOS,255,57.06,1728.59,22,0
67f7aba4-0617-4c62-a243-b9ab2b0e817c,2023-11-03,2025-06-22,59,3590.47,Asian,Android,94,62.09,5885.71,59,2
50ac2a6d-3bda-44ac-ab5c-4ed85ef6840e,2025-08-29,2024-09-17,2,90.8,Italian,iOS,372,47.08,136.21,2,0
f0c46591-b2d9-45fa-849e-e02aeea28810,2025-05-14,2025-03-14,37,1813.91,Pizza,Android,194,52.28,2720.87,37,0
e4999ab5-002a-49b2-bf8a-bfc02d58293a,2023-11-24,2024-11-21,13,938.92,Italian,Android,307,70.44,1408.38,13,0
e6af993c-700f-4e85-aea7-56a8229ea406,2025-07-03,2024-09-17,1,49.36,Healthy,iOS,372,55.73,74.05,1,0
5b7aec04-90de-4fee-a66c-cf4acb3c211d,2022-09-03,2025-05-24,50,2940.96,Arabic,Web,123,60.54,4411.44,50,0
dc247a02-286c-43e0-82b5-166d0f3cc54f,2024-06-22,2025-09-09,166,14314.26,Arabic,Android,15,76.46,22971.39,166,6
0cff84c2-eb41-4e2f-b31b-58facffd1e28,2024-07-25,2025-03-15,38,1875.28,Asian,Android,193,54.2,2812.92,38,0
dce202f5-36ef-4201-9656-b5f91c6a16e0,2021-12-19,2024-10-10,5,283.67,Burgers,Android,349,67.89,425.5,5,0
58d69943-e0e5-42f9-a810-c0302edf2b1a,2025-03-03,2025-04-21,44,2377.38,Italian,Android,156,52.35,3566.07,44,0
96944fa8-afb7-4dcd-afb6-f3c9a798deba,2024-08-30,2025-09-20,258,20804.35,Burgers,Android,4,86.11,32956.52,258,7
56fc1a76-9e1d-4748-a3fe-266ba23b3ed7,2022-07-05,2025-04-17,43,2904.57,Pizza,Android,160,67.54,4606.85,43,1
d5b26840-f4b3-493f-8b38-2c494853338d,2022-10-17,2025-09-15,226,21918.13,Pizza,iOS,9,83.18,34377.2,226,6
30f699cd-b445-4f0d-b164-a9a2c3d60e1e,2024-09-18,2025-03-10,37,2175.93,Healthy,iOS,198,51.24,3263.89,37,0
0cad2d63-8cfd-480c-984f-541976b4c117,2024-04-06,2024-11-07,13,675.99,Asian,iOS,321,47.03,1263.98,13,1
ac8ff183-9702-48c1-be3f-f70db552f386,2024-07-10,2025-05-30,54,4722.96,Italian,iOS,117,80.07,7084.43,54,0
aa9af6c4-3b08-4388-a9d8-34b6072e4e7a,2024-06-18,2025-03-06,35,2097.7,Italian,Android,202,67.33,3146.55,35,0
fb8985bc-027d-4094-8c53-32b310d5d5b8,2025-09-01,2024-09-11,1,56.15,Indian,iOS,378,65.29,84.23,1,0
375af79e-9f3e-4f38-ad73-286bf517aed0,2024-07-07,2025-05-07,47,2335.83,Italian,iOS,140,51.99,4003.75,47,2
34091297-031f-4ae1-b8ab-8e09c5da3dcc,2024-09-02,2025-09-16,202,17632.96,Pizza,Web,8,99.32,27949.44,202,6
4705ecba-00c4-4208-9e57-29859437ea94,2023-10-20,2025-01-23,25,1662.4,Pizza,iOS,244,76.27,2743.59,25,1
36ea525d-e0d7-48bb-880b-f99ff00c4cc5,2022-10-10,2025-08-06,65,4521.82,Healthy,iOS,49,82.18,6782.73,65,0
f8e8e938-b2df-42fe-9c90-282181a8d2b0,2024-08-02,2025-04-06,41,2104.29,Burgers,Android,171,43.64,3156.43,41,0
4cc5b705-8af2-43bd-926f-28a9107d2387,2025-04-02,2025-03-09,35,2116.81,Burgers,Web,199,62.08,3175.21,35,0
38ac7355-f495-4d71-9802-f730e8ec6834,2024-12-25,2025-02-14,32,1539.31,Burgers,iOS,222,55.51,2308.96,32,0
9dd97646-9d89-4032-a168-74df56393a74,2024-09-17,2025-09-04,262,27477.02,Pizza,Android,20,85.74,42465.53,262,5
589a8b9d-5bf2-46af-8ba2-2d11f5b85c17,2024-07-07,2025-09-05,164,17464.73,Italian,Android,19,92.75,28447.09,164,9
af9f504b-5fb1-4849-a8c8-0d963e5e9986,2025-09-01,2024-09-28,4,237.69,Arabic,Android,361,49.66,356.54,4,0
634ee115-5c81-4bad-8bb3-4c1425818b22,2024-11-12,2025-03-24,41,2067.65,Asian,iOS,184,40.36,3101.47,41,0
7ca5013c-f6b8-46c2-a855-a90d0f2fea57,2022-11-15,2025-09-17,174,20152.47,Healthy,iOS,7,93.3,30728.71,174,2
04ebb4a9-a4e5-45b7-8357-20d193de2f9e,2023-11-14,2025-09-19,107,15007.04,Arabic,iOS,5,135.17,23260.56,107,3
e8a94b68-e9fc-4fb3-b162-31e06db06ad8,2022-12-04,2024-11-20,12,738.24,Pizza,iOS,308,51.0,1107.36,12,0
630915e1-8bf6-488b-92dd-332d0f0cd977,2024-03-15,2025-01-27,28,1892.29,Healthy,iOS,240,66.96,2838.43,28,0
c73e4517-0b49-47db-8344-c2697a3d7b8e,2025-08-29,2024-10-20,6,341.99,Arabic,iOS,339,62.27,762.98,6,1
803e82de-7a9e-4031-bf01-73e93ddbd9d1,2023-10-26,2025-01-23,25,1285.19,Healthy,Android,244,60.46,1927.78,25,0
e3c78964-b776-4bf6-a014-1450ae22c5bb,2024-04-06,2025-03-16,35,2233.75,Italian,Android,192,61.9,3600.62,35,1
d928c011-91fd-4b9d-b19f-da66a986bfc0,2024-08-07,2025-05-11,46,2346.88,Healthy,iOS,136,45.62,3770.31,46,1
fc8e920d-f692-4963-b2ea-685094bfe660,2024-04-22,2025-04-17,44,2095.85,Arabic,Android,160,55.81,3143.77,44,0
64836ec2-00b6-4158-8540-38d7399b747b,2024-06-24,2025-02-25,35,1847.38,Arabic,Android,211,47.79,2771.07,35,0
d8b4f757-d91a-4e99-823e-471a60818fb2,2024-09-17,2025-02-21,30,1676.4,Healthy,iOS,215,58.43,2514.6,30,0
292254f9-37cc-4228-820f-8fa553fdd1f7,2022-03-15,2025-01-26,26,1846.58,Pizza,Android,241,74.03,3519.87,26,3
7e4456d7-12a8-4af1-82d4-729dd414cafe,2024-12-30,2025-01-17,27,1461.47,Indian,Android,250,46.72,2442.2,27,1
21483249-414e-4cc1-9027-8ec26125cb48,2025-07-15,2024-10-07,6,197.45,Burgers,iOS,352,26.61,296.18,6,0
7599d475-1b13-4a48-892e-b70c2f035a0c,2024-07-12,2025-09-22,140,19427.46,Healthy,iOS,2,135.79,31141.2,140,8
a0b3543a-0fa7-4a5b-9505-5ac72f0b9138,2023-05-05,2025-03-02,34,2709.31,Pizza,Android,206,83.29,4063.96,34,0
c772fdb6-b3d4-4f8a-929b-4c7bf2703a23,2024-02-08,2024-11-26,14,827.85,Italian,Android,302,61.67,1741.77,14,2
54be6170-4ec6-4d97-b8a8-9514ca0e0bc2,2025-07-09,2024-09-15,2,99.36,Burgers,Android,374,46.62,149.05,2,0
c996a54b-bcbb-4658-83e6-551e11dabe5e,2024-06-10,2025-09-10,213,31562.13,Pizza,Android,14,151.51,49343.2,213,8
e470dab0-e520-4332-a4a5-8bd60a328c88,2025-06-29,2024-11-02,8,422.05,Arabic,Web,326,50.17,883.07,8,1
3e897b35-5b2d-4c8c-8be0-8870ad409867,2024-07-28,2025-04-12,40,2396.08,Indian,Web,165,54.9,3844.12,40,1
8e47fb7d-8a7f-426e-b585-f440c3a98532,2021-09-30,2025-01-15,28,1457.31,Burgers,Web,252,48.68,2685.97,28,2
0391ddc5-3e33-4833-80d6-c0ac82abfb8d,2025-07-23,2025-03-03,36,1525.67,Italian,Android,205,45.01,2288.51,36,0
624f88a5-16a0-4b2c-9ddc-a90ae7215e6c,2025-07-09,2024-10-26,8,270.73,Indian,iOS,333,31.38,406.1,8,0
9dc3a0c6-22d6-45b7-8b69-7bf9384e40c1,2024-07-07,2025-03-14,38,2496.4,Healthy,iOS,194,74.58,3744.6,38,0
55a28f90-ada7-43f0-a579-77ec48164644,2025-08-02,2024-12-06,19,1150.53,Pizza,iOS,292,63.47,1725.8,19,0
55867682-74df-45ce-a97f-0af3ec6c6fcc,2025-09-19,2024-09-14,1,34.84,Indian,iOS,375,40.9,52.26,1,0
ca3a7379-8e75-44bd-9004-c585fefb5480,2024-03-28,2025-09-09,85,9499.0,Pizza,Android,15,110.06,16248.5,85,8
90cabeeb-db72-4b14-92c2-526e737e68ed,2025-09-21,2024-10-09,3,125.69,Burgers,iOS,350,36.7,438.53,3,1
bca88911-97ea-402c-abc6-206b16754427,2024-06-14,2025-09-01,299,22041.5,Healthy,Android,23,65.51,34812.25,299,7
652e8957-2ae0-4f26-8fca-946a6c6a58e9,2025-08-18,2024-09-25,3,127.03,Italian,iOS,364,45.37,440.54,3,1
6b48d839-3d82-4b77-97d9-9ccef4084628,2021-11-14,2025-02-03,28,1844.67,Asian,iOS,233,77.63,3017.01,28,1
022b2e42-cc1e-413d-adde-cd40e1dec31a,2024-01-27,2025-09-07,283,26965.38,Arabic,Web,17,97.58,42448.08,283,8
5a8d9931-5ebb-4417-b523-8331243711ee,2025-09-13,2024-10-10,5,162.12,Burgers,iOS,349,27.59,243.19,5,0
fbb9c4ee-7641-41fb-817e-5edc13e69df3,2024-10-09,2025-01-02,24,1272.69,Italian,iOS,265,58.88,1909.04,24,0
2046eeb5-9888-427b-b1e5-2a9006506312,2023-02-14,2025-06-06,56,4915.56,Indian,iOS,110,99.38,7373.34,56,0
cd185ea5-1740-477b-9d52-210671e61fd1,2025-06-26,2024-09-15,1,46.86,Healthy,Android,374,48.23,320.29,1,1
c07ec4c4-b6b4-4aa5-b9c4-2eed297f8f1e,2022-10-06,2025-06-04,56,4500.47,Indian,Android,112,91.47,7000.7,56,1
b34efd5b-6e73-4276-b065-42ee2e519870,2024-10-31,2025-02-06,28,1833.98,Burgers,iOS,230,69.04,2750.98,28,0
9ba585ae-cb96-4524-a5a4-14b21956673f,2025-09-19,2024-10-18,6,274.78,Italian,Android,341,53.21,412.17,6,0
e82ae245-5a42-4292-9149-544e2bc133fb,2025-03-07,2025-01-21,26,1750.4,Italian,iOS,246,77.3,2625.6,26,0
92a6584c-85b2-4fa7-9fde-c4f3c92215cd,2025-09-15,2024-10-29,8,342.7,Pizza,Android,330,51.06,514.05,8,0
5db4eef0-afb7-4cd8-8118-3a0ab908b9f4,2025-09-15,2024-10-31,8,426.94,Arabic,Android,328,62.68,640.41,8,0
1cb04376-c5d6-4362-9b3e-144b6f093f45,2024-11-10,2024-12-12,21,1011.54,Arabic,iOS,286,49.69,1517.31,21,0
5512a507-5f15-4e3f-8918-87a73620ab79,2024-09-26,2024-10-28,10,575.18,Pizza,iOS,331,55.37,1112.77,10,1
e1772a38-96aa-43ca-baf6-e89f14e0a8d3,2025-08-14,2024-10-10,8,393.49,Burgers,iOS,349,48.56,590.23,8,0
f90a3610-b0b5-4ce7-b6b8-51e9bfe766da,2024-05-10,2025-01-01,25,1163.33,Healthy,iOS,266,49.25,1994.99,25,1
61b862b2-181d-40f9-b0d3-ce6fb437e204,2023-02-21,2025-03-17,37,2438.84,Asian,iOS,191,73.89,3658.26,37,0
c01b07c4-0ce3-46ea-b575-dd690b6189c4,2025-08-14,2024-10-30,8,411.77,Healthy,Web,329,48.52,617.65,8,0
7a8f5fad-3c80-44cd-aacb-832956f4927f,2024-09-18,2025-08-30,131,9612.56,Asian,iOS,25,62.01,16418.84,131,8
dbab2341-9a97-4a80-b309-887dceec79d5,2024-10-19,2025-01-11,23,1500.43,Arabic,iOS,256,73.78,2250.64,23,0
9bd0e94e-601c-4f82-baa5-9b3b8c283b62,2025-07-15,2024-09-15,4,239.57,Asian,iOS,374,57.8,359.36,4,0
7ac68859-94f6-414e-a89a-fbfe822e6328,2024-07-23,2025-07-22,65,4113.58,Arabic,Android,64,64.5,6420.36,65,1
54ea3718-46af-457c-8252-0d78cdbfaa37,2024-06-05,2025-08-17,66,4293.44,Arabic,Web,38,61.96,6690.15,66,1
a848849e-0dac-4645-9dc1-6c3a4f9d2780,2025-09-19,2024-10-06,7,250.76,Pizza,Android,353,38.4,376.14,7,0
b8ee0ec6-2b0a-4050-a35a-a8e9838fd802,2022-01-07,2024-11-24,18,955.3,Arabic,iOS,304,57.46,1682.95,18,1
2d794edf-0dd1-4338-804f-e610299a7d68,2025-03-28,2025-04-07,42,2509.21,Asian,Web,170,58.09,3763.81,42,0
20a145c8-8962-41dc-8b67-563a9d7362f2,2024-10-31,2025-04-10,44,3003.54,Indian,Android,167,67.89,4505.3,44,0
22a112b5-3a88-4cec-bab8-cd39d6b3e81a,2024-12-24,2025-04-24,44,2611.64,Arabic,Android,153,48.54,4167.46,44,1
16b3c475-4080-4548-8f25-152b27ce0017,2025-08-24,2024-10-24,8,428.22,Burgers,Android,335,55.63,642.33,8,0
a7a32e37-475c-439f-bcc6-713a7cbe08bc,2025-07-20,2024-10-12,8,324.06,Healthy,iOS,347,48.04,486.09,8,0
dc399fe1-bfd2-45d7-acaf-9eeb21b5b893,2023-02-26,2025-09-19,197,22259.63,Indian,Android,5,122.97,34389.45,197,4
f954018b-6be4-4062-90e7-ee6f1c15b55f,2024-10-12,2024-11-09,14,928.21,Arabic,Android,319,60.36,1642.32,14,1
b5e5f62a-9a39-4c36-93c8-40115c2281fe,2025-08-21,2025-02-05,31,1397.6,Burgers,iOS,231,39.96,2096.39,31,0
bc58196e-2064-474f-ac52-00b5029cfbda,2024-02-15,2025-05-17,48,3234.78,Indian,iOS,130,66.1,4852.17,48,0
a250b2fc-093e-4080-a0a9-20970356f7ab,2025-08-21,2024-09-13,3,175.25,Indian,Android,376,64.88,262.88,3,0
b6e2887a-efe6-4690-86e9-5aec0cfb2d8a,2025-07-14,2024-09-28,1,46.89,Burgers,iOS,361,41.43,70.33,1,0
216dfc70-2196-4bee-9a35-44b538118828,2024-02-14,2025-09-16,146,10951.74,Healthy,Android,8,71.33,18427.6,146,8
ee2c92b2-d9b9-4b79-9bf2-e8db7f7eb2ed,2023-11-18,2025-02-20,33,2366.11,Pizza,iOS,216,58.22,3799.16,33,1
5f786318-3e63-431e-9a6d-a2e5e0351e44,2022-12-26,2025-09-06,178,18649.84,Asian,Android,18,88.63,29724.76,178,7
c261c03d-c6df-42a7-a604-d38c0a9b1471,2025-08-29,2024-09-01,1,54.11,Asian,iOS,388,54.72,331.17,1,1
e2e6e895-55e1-4b39-aafd-5fed17f20b40,2022-12-28,2025-05-28,53,4028.01,Asian,Web,119,62.66,7292.01,53,5
00bd204e-3271-4f01-a557-ecee40e3200c,2022-10-28,2025-08-26,121,11650.93,Italian,Android,29,78.58,18226.4,121,3
b71a72c1-582c-497f-8eb4-762ed32b3c0d,2023-10-11,2025-01-21,25,1560.03,Arabic,iOS,246,59.6,2340.04,25,0
70a1e5dd-d403-453e-af55-c8e23b164e64,2024-04-25,2025-09-09,130,19001.34,Arabic,Android,15,121.42,29002.01,130,2
95a5de44-e731-407b-a5db-b4045b199207,2025-08-05,2024-10-16,8,254.12,Pizza,Android,343,26.08,381.18,8,0
c4956e6a-21cc-4211-b968-1e1d898a7752,2025-07-04,2024-10-28,7,401.83,Asian,iOS,331,61.05,602.75,7,0
fd9c70c3-2972-4882-a6d9-d3d105ddf023,2023-11-15,2024-12-26,20,804.46,Healthy,iOS,272,40.05,1456.68,20,1
d01dcc22-e22a-45cc-aec1-3f6e6a6c0216,2024-12-04,2025-01-30,31,1269.62,Healthy,iOS,237,36.96,1904.43,31,0
4c6cfc1c-783c-4761-92f3-77fdbe072245,2025-08-26,2024-10-30,8,306.52,Arabic,iOS,329,45.15,459.78,8,0
f1e453e6-dc50-422d-8a76-e4049bada6c6,2025-07-29,2024-09-09,1,32.84,Arabic,Android,380,29.91,49.26,1,0
37d9f94a-87e8-43e5-b4ae-6f01bfc3535d,2022-03-17,2025-03-11,36,2956.63,Burgers,Android,197,77.5,4934.95,36,2
3f7917c5-437f-4b6b-8777-cad1c90020bf,2023-12-20,2025-01-30,30,1895.56,Burgers,iOS,237,50.84,2843.33,30,0
46a1c19b-d238-4804-8a8c-e2d7bdeb7527,2024-04-04,2025-08-08,69,3878.39,Arabic,iOS,47,65.93,5817.58,69,0
269d2c22-2986-4808-a452-61f76318f1d2,2025-07-02,2024-09-20,2,118.37,Asian,iOS,369,65.95,177.55,2,0
f05ad4ec-33f9-4264-9e5e-d279cd2c614b,2023-11-13,2025-09-06,153,21126.09,Asian,iOS,18,142.32,33439.14,153,7
0e4df5f6-8047-4077-8394-fc907ca2101f,2023-12-20,2024-11-13,13,610.4,Asian,Web,315,51.83,915.6,13,0
f805d526-5e5a-4447-a282-20cd8ea359f9,2025-07-28,2024-10-08,3,120.73,Burgers,iOS,351,40.54,181.1,3,0
64ac70a3-e84c-4940-b83f-136dd7684211,2024-04-03,2025-04-24,48,2988.82,Asian,iOS,153,68.0,4483.23,48,0
0a6368f2-e413-44d3-a083-ebb5c0cdf96d,2023-02-10,2025-07-30,64,5647.27,Arabic,iOS,56,103.77,8720.91,64,1
272926b0-ee0b-483a-a4dd-4384b34f21ca,2025-07-30,2024-09-23,2,65.69,Italian,Android,366,31.39,98.53,2,0
5caf5c6a-64ca-48e8-8dde-dccc831bef03,2021-12-25,2025-06-14,57,4079.01,Healthy,iOS,102,65.78,6118.51,57,0
c75fa0cf-4974-41b7-94ca-68d94d9e4c77,2025-07-28,2024-09-29,5,174.26,Pizza,iOS,360,35.08,261.39,5,0
0942f1cd-a7f1-4425-8ced-c55b41365c29,2024-04-03,2025-09-04,166,12135.3,Italian,iOS,20,67.84,19702.96,166,6
3243cee9-facd-44f1-a43a-68986e75d006,2025-08-04,2024-10-12,8,291.99,Asian,iOS,347,33.92,437.98,8,0
b79fa51d-3045-438c-852c-7f939acaf159,2025-02-06,2024-12-20,19,821.65,Healthy,iOS,278,47.89,1482.47,19,1
4d6396fe-022f-4ca5-9802-9d896ab584fd,2024-03-06,2025-02-10,33,1396.37,Arabic,iOS,226,49.31,2344.55,33,1
3094f256-7420-4299-aad2-85f1607e683f,2025-01-09,2025-01-28,30,1747.01,Italian,iOS,239,67.93,2870.51,30,1
6f102145-227b-4512-a2a5-aa212b3fde5d,2022-02-13,2025-06-05,53,4074.23,Pizza,Android,111,77.1,6111.34,53,0
f7f9efbc-4ba7-4c70-96a5-4aa01e1296dc,2025-06-30,2025-04-24,48,1984.39,Italian,iOS,153,37.39,2976.58,48,0
aa5be353-6933-4443-892c-2f783768c08e,2024-01-10,2025-01-01,20,1273.7,Pizza,iOS,266,62.23,1910.56,20,0
f0dac80a-57f1-49fb-bd24-e118d428df1c,2022-02-21,2025-08-12,66,5133.18,Arabic,iOS,43,63.36,7699.77,66,0
ac6ae5e1-443c-43a1-9210-5009b20775f2,2023-09-11,2024-12-30,22,1916.8,Asian,iOS,268,72.11,3375.19,22,2
836392b7-d9a3-442a-83c2-8870adde98b6,2024-01-13,2024-12-11,21,1638.17,Italian,iOS,287,86.37,2457.26,21,0
bc25d3bd-88a7-4da1-8a0e-f615f4783e8d,2023-08-22,2025-05-09,49,4354.95,Arabic,iOS,138,88.29,7032.42,49,2
afef2e1c-f34b-43b9-9818-2703fc800953,2023-09-19,2025-08-13,69,9168.37,Indian,iOS,42,124.36,16002.55,69,9
68561bad-ee28-4a92-9f6e-292abd6a6ee8,2023-08-02,2025-03-13,37,2089.0,Healthy,iOS,195,51.6,3133.51,37,0
e84dfaa4-4fa6-497e-b96f-52663d77546e,2022-03-04,2024-12-26,19,977.95,Burgers,Android,272,59.12,2216.92,19,3
922615b2-99cd-4df3-a873-abc815aaaa3b,2024-05-16,2025-09-14,292,31649.79,Burgers,iOS,10,102.68,49474.68,292,8
8f48de0a-3375-49d9-b879-7294437fdbd9,2023-10-12,2025-03-02,36,2589.03,Indian,Android,206,75.32,4133.54,36,1
b85cc2c8-224c-4031-a32a-20823d4ac183,2025-07-26,2024-10-10,7,339.63,Healthy,iOS,349,55.72,509.45,7,0
75ffb57f-f27d-493c-881f-af4bfd4454db,2025-09-20,2024-10-01,7,285.64,Italian,Android,358,32.98,428.45,7,0
aaad8926-5d9a-44cd-a393-1b792fc8e230,2025-09-05,2024-11-04,14,1106.86,Italian,iOS,324,65.46,1660.29,14,0
3eda9150-3993-4371-bc60-ae1c8818d277,2023-11-05,2025-01-09,23,1102.94,Arabic,iOS,258,48.04,1904.41,23,1
08e45be4-d0b3-475e-b309-824633ca623f,2022-07-07,2025-07-09,58,4630.35,Asian,iOS,77,71.11,6945.53,58,0
b4d70339-1424-4cfc-93da-35053daaae57,2024-05-07,2025-09-04,262,33684.03,Indian,iOS,20,111.52,51526.04,262,4
7fdfc5c0-876c-4cdd-ab20-4463d92cc6c8,2024-03-26,2025-05-11,48,2997.13,Italian,iOS,136,60.99,4995.69,48,2
445f1ad1-b801-4d83-baea-50545fb56c40,2025-08-01,2024-10-12,6,332.83,Indian,Android,347,55.1,749.25,6,1
63f18953-ba4e-4145-8742-bbaf77870d52,2022-11-03,2025-05-04,47,4087.81,Arabic,Android,143,83.34,6881.72,47,3
7fd7559e-44c0-4b4e-acd5-f173904fa87a,2024-06-24,2025-05-13,50,4103.84,Arabic,iOS,134,77.24,6405.76,50,1
b64c99ed-963a-4320-a6c0-9e7b741aa26d,2024-05-23,2024-12-15,19,1467.09,Healthy,Android,283,89.04,2200.63,19,0
b8c4535c-44ac-4bbe-bd88-857bcc282628,2025-09-13,2024-09-29,3,148.05,Italian,iOS,360,53.72,222.08,3,0
55e38f96-a2bf-4f3d-aa8b-34b9e6c7e728,2025-09-02,2024-10-09,4,163.32,Pizza,Android,350,46.78,244.98,4,0
6fc41bf6-3d6b-4f76-b790-df8a5c493e43,2025-08-16,2025-05-09,48,3279.64,Burgers,Android,138,61.38,4919.47,48,0
4556b8a2-db74-4f33-bdba-93eb78e15240,2023-06-22,2025-08-30,128,15268.17,Healthy,iOS,25,131.37,23902.25,128,4
c6e4472d-983a-4d16-ba66-f439ee62af25,2025-07-31,2024-09-17,3,145.36,Healthy,iOS,372,47.97,218.04,3,0
6e4ffcf3-1046-4b49-8e90-8ee8f657a9b2,2023-03-29,2025-08-07,66,3919.06,Asian,Web,48,58.36,5878.59,66,0
2d555314-143e-4fb7-a060-8b8d47c57d53,2022-05-10,2025-03-26,42,2941.88,Asian,iOS,182,63.51,4912.81,42,2
b29f2d6b-8915-4364-85aa-0cd35eb45406,2024-06-01,2025-04-15,42,2617.81,Italian,iOS,162,67.76,3926.71,42,0
d6b9bf52-ece0-4105-9500-99df929b958d,2025-09-15,2024-09-16,4,166.15,Healthy,Android,373,47.32,249.23,4,0
820f4642-4e6c-4bb2-b09d-07f1eac4c60c,2024-08-08,2025-08-31,87,12747.07,Italian,Android,24,140.57,21120.6,87,8
662b7ae4-c2aa-4e0c-af74-10dd57790735,2021-12-29,2024-10-26,8,654.29,Asian,iOS,333,74.74,1231.44,8,1
5f07fe07-f0a0-477d-8959-dbb952b673d4,2023-12-03,2025-08-25,71,7745.73,Italian,iOS,30,93.82,13868.59,71,9
7259e6c4-d820-4466-8d55-93a365a6b335,2025-08-16,2024-10-10,6,354.12,Indian,iOS,349,67.63,781.18,6,1
0377c428-3d51-47fc-ac32-006dda7b9adb,2022-04-11,2025-05-16,47,3050.08,Italian,Web,131,62.48,4575.12,47,0
3d56400b-22ff-4a30-86b3-fcbffb18291f,2023-08-21,2025-09-11,175,21467.23,Italian,iOS,13,118.1,32700.84,175,2
1e60ba33-fcbf-42ca-96a8-05bbb7a7d1ba,2025-07-29,2024-09-28,1,49.58,Asian,iOS,361,55.97,324.37,1,1
d04a8ff9-eee1-4ab3-9f5e-c4d26282a4d5,2024-04-05,2025-03-28,41,2840.73,Indian,Android,180,64.1,4511.09,41,1
43c81787-f422-4c84-aaee-3f08ff690568,2022-08-03,2024-10-29,11,763.5,Pizza,Android,330,81.65,1395.24,11,1
caea5bfb-3f70-41b2-b206-9ba39561a574,2025-01-12,2024-12-02,19,1014.38,Healthy,iOS,296,60.2,1521.56,19,0
1dc8b74a-d10b-41c1-aa5b-54e4f0e2aa55,2024-06-03,2025-03-21,36,3041.83,Asian,iOS,187,83.68,4812.74,36,1
36a7581e-4f17-4a4e-a2d9-79705115898b,2023-05-02,2025-06-17,58,5789.86,Healthy,Web,99,82.92,10934.79,58,9
69a3618b-910a-4032-b3eb-0a4e0e4b4dbf,2025-03-02,2025-01-03,23,1002.76,Italian,Android,264,39.85,1504.15,23,0
1ab01dc1-39db-4ebb-b538-c985c533af2d,2022-05-23,2025-06-04,55,4797.28,Indian,Android,112,79.49,7445.92,55,1
07ad45b1-04a0-4d77-a756-b705ae405d26,2024-08-12,2025-03-10,35,2612.86,Healthy,Android,198,69.01,3919.29,35,0
7ee50afd-1f3a-4502-bb1a-56bdafaea21d,2025-08-12,2024-10-03,5,270.4,Healthy,Android,356,55.31,655.59,5,1
2ac14fd1-eb74-4721-9b34-5eded26b6c21,2024-07-20,2025-01-21,27,2406.4,Indian,iOS,246,89.7,3859.6,27,1
bada092a-5e4c-4ce6-9453-9cdb1ec88633,2022-02-27,2025-01-25,29,2271.04,Burgers,iOS,242,81.89,3656.56,29,1
8e96551a-eeba-4ad9-aa88-d27d17a61711,2023-05-18,2024-11-09,12,609.76,Asian,Android,319,43.3,914.64,12,0
d0ce2457-5cdd-4f45-b588-93f1280b0996,2023-04-17,2025-09-23,136,11759.08,Arabic,iOS,1,79.39,18888.62,136,5
2d1ca2b3-e571-4f31-bd37-414a4784259f,2025-09-01,2024-11-24,18,739.12,Pizza,Android,304,34.89,1108.68,18,0
75ed76cf-cc29-4582-8167-86fae7e55d10,2024-08-06,2025-04-29,45,2122.94,Asian,iOS,148,51.8,3184.4,45,0
e3ea46a8-a686-4e54-ae26-9692d819a8d1,2025-07-19,2024-09-28,5,295.81,Arabic,Android,361,51.85,443.72,5,0
31a9b14c-7f49-40d9-9cc8-1f380c71aae2,2023-10-08,2024-10-15,10,729.0,Healthy,Android,344,81.58,1343.51,10,1
ef0ad184-a5ea-4158-9ea4-3dfd29e1bb4c,2025-01-06,2025-05-04,45,3254.35,Italian,iOS,143,74.32,5381.52,45,2
6932317a-876e-4409-b106-3540067b0c70,2024-03-06,2024-12-20,23,2005.23,Asian,iOS,278,92.26,3257.84,23,1
25c85224-d202-465b-bdf1-de53e01473df,2024-04-28,2025-09-23,186,22574.94,Pizza,iOS,1,137.57,35112.41,186,5
21ce7ad0-73f5-4a4e-b67a-004b71d87c8f,2023-03-06,2025-09-09,145,13165.66,Pizza,Android,15,108.39,21248.49,145,6
681ff528-52ec-43ca-ae95-7e1c667a6370,2023-11-20,2025-09-13,143,14945.06,Asian,Android,11,108.1,23667.59,143,5
47561669-1c89-4238-80df-2b6b77d0da32,2023-02-09,2025-09-02,167,17315.95,Healthy,iOS,22,84.65,26723.92,167,3
